dates,species,caught,sold,value,price_per_pound,inflated_ppp,inflated_dollar,inflated_value,month
7.2111e+05,0,4823.9,4669.1,4893.3,1.1971,5.7801,1.0207,23626,5
7.2114e+05,0,2419.1,2251.6,2746.1,1.18,5.6973,1.0207,13259,6
7.2117e+05,0,3676.6,3599,3620.6,1.2343,5.9594,1.0207,17481,7
7.212e+05,0,3048.6,2982.9,4044.3,1.3486,6.5112,1.0207,19527,8
7.2123e+05,0,4404.7,4286.4,4543.7,1.0543,5.0903,1.0207,21938,9
7.2126e+05,0,3435.9,3320.3,3719.4,1.1943,5.7663,1.0207,17958,10
7.2129e+05,0,3715.6,3610.4,4795.3,1.3643,6.5871,1.0207,23153,11
7.2132e+05,0,5460.9,5207.7,6893.7,1.2986,6.2698,1.0207,33284,12
7.2136e+05,0,4533.7,4393,5216,1.1343,5.0185,1.058,23078,1
7.2139e+05,0,5623.3,5443.7,6514.9,1.1386,5.0375,1.058,28824,2
7.2141e+05,0,3942.6,3877,5940.7,1.5129,6.6934,1.058,26284,3
7.2144e+05,0,3791.6,3714.3,4608.7,1.23,5.442,1.058,20391,4
7.2148e+05,0,4635.7,4558.7,6039.4,1.3586,6.0108,1.058,26721,5
7.2151e+05,0,3343.6,3278.1,4293.6,1.4157,6.2636,1.058,18996,6
7.2154e+05,0,2303.6,2280.1,3269.9,1.5271,6.7566,1.058,14467,7
7.2157e+05,0,3679.4,3614.9,5343.6,1.5014,6.6429,1.058,23642,8
7.216e+05,0,4808.7,4198.3,4521.6,1.1286,4.9932,1.058,20005,9
7.2163e+05,0,4341.3,3585,5204.9,1.4257,6.3079,1.058,23028,10
7.2166e+05,0,3929.6,3701.1,5561.1,1.3957,6.1752,1.058,24605,11
7.2169e+05,0,11412,9025.4,12540,1.3129,5.8086,1.058,55482,12
7.2172e+05,0,4667.6,3777.7,5361.4,1.23,5.1455,1.0776,22429,1
7.2175e+05,0,2887.7,2652.4,5269,1.6586,6.9383,1.0776,22042,2
7.2178e+05,0,5467,5319.9,8250.6,1.42,5.9403,1.0776,34515,3
7.2181e+05,0,3528.3,3474.1,6537.6,1.7886,7.4822,1.0776,27349,4
7.2184e+05,0,5042.1,4830.7,7597.6,1.4986,6.269,1.0776,31783,5
7.2187e+05,0,5335,5196.7,6458.3,1.4014,5.8626,1.0776,27017,6
7.219e+05,0,2852.9,2789,4238.9,1.5429,6.4543,1.0776,17733,7
7.2193e+05,0,3215,3139,5305.6,1.5514,6.4901,1.0776,22195,8
7.2196e+05,0,4558.4,4460,6840.4,1.3857,5.7969,1.0776,28616,9
7.2199e+05,0,4957.7,4782.3,7338.1,1.2914,5.4025,1.0776,30698,10
7.2202e+05,0,5114.6,4946.7,8063.4,1.4871,6.2212,1.0776,33732,11
7.2206e+05,0,6817,6102.9,9534.3,1.4229,5.9523,1.0776,39885,12
7.2209e+05,0,6087.6,5834.1,9479.9,1.4229,5.5888,1.116,37236,1
7.2212e+05,0,4715.6,4452.1,7580.7,1.6371,6.4305,1.116,29776,2
7.2214e+05,0,1548.3,1437.6,3392.1,2.2657,8.8995,1.116,13324,3
7.2218e+05,0,3854.1,3796,7050,1.77,6.9524,1.116,27692,4
7.2221e+05,0,3673,3594.4,6607.3,1.6929,6.6494,1.116,25953,5
7.2224e+05,0,3552.1,3482,5966.7,1.5914,6.251,1.116,23437,6
7.2227e+05,0,2359,2291.3,4072.6,1.7057,6.6999,1.116,15997,7
7.223e+05,0,2836.6,2801.3,4796,1.68,6.5989,1.116,18838,8
7.2233e+05,0,3995.6,3889,6731.1,1.7271,6.7841,1.116,26439,9
7.2236e+05,0,6022.9,5873.4,9308.7,1.5443,6.0658,1.116,36564,10
7.2239e+05,0,6933.7,6658.6,10047,1.49,5.8526,1.116,39462,11
7.2242e+05,0,9040.9,8401.6,14224,1.6871,6.6269,1.116,55870,12
7.2245e+05,0,5985.6,5822.4,10594,1.68,6.1333,1.1642,38676,1
7.2248e+05,0,8697.3,8415.4,15108,1.6186,5.9091,1.1642,55158,2
7.2251e+05,0,6495.7,6099.6,11023,1.7757,6.4827,1.1642,40244,3
7.2254e+05,0,6072.3,5759.3,10421,1.7486,6.3837,1.1642,38046,4
7.2257e+05,0,5498,5336.3,9121.7,1.7243,6.295,1.1642,33301,5
7.226e+05,0,2767.1,2731.7,4795.7,1.64,5.9873,1.1642,17508,6
7.2263e+05,0,2004.7,1932.6,4649.3,2.3286,8.5011,1.1642,16974,7
7.2266e+05,0,3380.3,3294.1,7257,2.1371,7.8022,1.1642,26494,8
7.2269e+05,0,3150.7,3039,6387.9,2.1457,7.8335,1.1642,23321,9
7.2272e+05,0,6217.6,6012.9,12126,1.8643,6.8061,1.1642,44270,10
7.2276e+05,0,7087.6,6907.7,13564,1.8557,6.7748,1.1642,49520,11
7.2278e+05,0,6722,6273.1,14989,2.32,8.4698,1.1642,54722,12
7.2282e+05,0,4271.7,4076,9316.4,2.13,6.9836,1.2016,30545,1
7.2285e+05,0,4293.4,4175.1,10623,2.4571,8.0561,1.2016,34830,2
7.2288e+05,0,7970.3,7816.6,17849,2.1743,7.1288,1.2016,58521,3
7.2291e+05,0,6218.1,5982.7,11606,1.7929,5.8782,1.2016,38053,4
7.2294e+05,0,4260.4,4080.9,9687.3,2.2471,7.3676,1.2016,31761,5
7.2297e+05,0,5525.4,5440,10593,1.9343,6.3419,1.2016,34732,6
7.23e+05,0,2848,2766.7,4734.9,1.71,5.6065,1.2016,15524,7
7.2303e+05,0,5052.9,4970.7,8804.9,1.6971,5.5644,1.2016,28868,8
7.2306e+05,0,4961.4,4847.3,9057.4,1.75,5.7377,1.2016,29696,9
7.2309e+05,0,5983.1,5804.7,11182,1.8386,6.0281,1.2016,36661,10
7.2312e+05,0,4866.4,4572.1,9196,1.83,6,1.2016,30151,11
7.2315e+05,0,7875.6,7152.7,15340,2.0043,6.5714,1.2016,50294,12
7.2318e+05,0,5187.6,4854.1,11868,2.1586,6.2355,1.2756,34284,1
7.2321e+05,0,7761,7438.6,15348,1.9986,5.7733,1.2756,44335,2
7.2324e+05,0,1734.7,1706.6,5905.1,3.21,9.2728,1.2756,17058,3
7.2327e+05,0,1972.7,1919.7,6002.4,2.7843,8.043,1.2756,17339,4
7.233e+05,0,3528.6,3411.1,6924.6,2.0843,6.0209,1.2756,20003,5
7.2333e+05,0,3501.4,3047.4,5615,2.0214,5.8394,1.2756,16220,6
7.2336e+05,0,6648.3,6265.9,6670.1,1.7571,5.0759,1.2756,19268,7
7.2339e+05,0,5432,5224.4,12546,2.1143,6.1076,1.2756,36242,8
7.2342e+05,0,3892.6,3802.1,8423.1,2.0614,5.9549,1.2756,24332,9
7.2346e+05,0,4846.6,4643,9523.6,1.93,5.5752,1.2756,27511,10
7.2349e+05,0,6675.6,6260.6,13582,2.0629,5.959,1.2756,39235,11
7.2352e+05,0,10699,9878,20855,1.9743,5.7032,1.2756,60243,12
7.2355e+05,0,6706.4,6367.4,15833,2.2414,5.8694,1.4072,41460,1
7.2358e+05,0,5011.3,4853.9,15116,2.7414,7.1787,1.4072,39582,2
7.2361e+05,0,4867.9,4656,12432,2.4043,6.2959,1.4072,32554,3
7.2364e+05,0,3650,3542,10307,2.6471,6.9318,1.4072,26991,4
7.2367e+05,0,3191,3131.3,8761,2.6,6.8084,1.4072,22942,5
7.237e+05,0,2854.7,2787,6825.7,2.45,6.4156,1.4072,17874,6
7.2373e+05,0,3658.3,3480.9,8807,2.3729,6.2136,1.4072,23062,7
7.2376e+05,0,4907.4,4815,12809,2.4829,6.5016,1.4072,33542,8
7.2379e+05,0,5385,5242.1,12892,2.2714,5.948,1.4072,33760,9
7.2382e+05,0,5465,5241.1,12788,2.3329,6.1088,1.4072,33486,10
7.2385e+05,0,6189.9,5844.1,13613,2.1414,5.6076,1.4072,35647,11
7.2388e+05,0,6982.4,6489.6,19505,2.74,7.175,1.4072,51076,12
7.2391e+05,0,5973.3,5748.6,15817,2.4529,6.0503,1.5972,39015,1
7.2394e+05,0,5780,5584,19522,3.0486,7.5197,1.5972,48154,2
7.2397e+05,0,4015.4,3931.6,13242,2.9614,7.3048,1.5972,32663,3
7.24e+05,0,3843.4,3774.4,11462,2.9743,7.3365,1.5972,28274,4
7.2403e+05,0,4707.9,4588.6,12143,2.7843,6.8678,1.5972,29952,5
7.2406e+05,0,6545.9,6284.6,14213,2.1486,5.2998,1.5972,35057,6
7.2409e+05,0,3544.1,3462.6,12951,3.1514,7.7734,1.5972,31947,7
7.2412e+05,0,3852.4,3784.9,12326,2.8429,7.0123,1.5972,30403,8
7.2416e+05,0,4319.3,4188.9,12897,2.7171,6.7022,1.5972,31812,9
7.2418e+05,0,8148.3,7907.1,19918,2.2929,5.6557,1.5972,49131,10
7.2422e+05,0,6596.9,6426.7,17278,2.44,6.0186,1.5972,42618,11
7.2425e+05,0,9326,8885.3,25179,2.4786,6.1137,1.5972,62107,12
7.2428e+05,0,11472,11013,29434,2.38,5.6879,1.7785,70344,1
7.2431e+05,0,11538,11219,32702,2.5443,6.0805,1.7785,78153,2
7.2434e+05,0,7113.9,6852.9,20749,2.7729,6.6268,1.7785,49588,3
7.2437e+05,0,2870.9,2775,9805.4,3.09,7.3847,1.7785,23434,4
7.244e+05,0,4641.9,4517.9,11689,2.7043,6.4629,1.7785,27935,5
7.2443e+05,0,3256,3160.1,8230.7,2.5971,6.2068,1.7785,19670,6
7.2446e+05,0,3800.4,3736.4,11608,2.9229,6.9852,1.7785,27742,7
7.2449e+05,0,5359,5262.4,17702,3.0886,7.3813,1.7785,42304,8
7.2452e+05,0,6594,6439,19804,2.8657,6.8487,1.7785,47329,9
7.2455e+05,0,2881.3,2780.7,9942.9,3.3757,8.0675,1.7785,23762,10
7.2458e+05,0,9576,9360,26042,2.4971,5.9678,1.7785,62237,11
7.2461e+05,0,12741,12022,34307,2.4214,5.7869,1.7785,81989,12
7.2464e+05,0,8892,8654,26269,2.7229,6.238,1.9135,60181,1
7.2467e+05,0,6985,6842.1,23114,2.8771,6.5914,1.9135,52953,2
7.247e+05,0,6700.9,6526.4,19066,2.6757,6.13,1.9135,43680,3
7.2473e+05,0,4826.9,4774.3,17555,3.3629,7.7042,1.9135,40218,4
7.2476e+05,0,7438.6,7213.9,18547,2.5486,5.8387,1.9135,42491,5
7.2479e+05,0,5143.9,5005.3,13721,2.7486,6.2969,1.9135,31435,6
7.2482e+05,0,6992.3,6851.6,18322,2.62,6.0023,1.9135,41976,7
7.2486e+05,0,7457.6,7321.1,20154,2.5014,5.7307,1.9135,46173,8
7.2489e+05,0,11954,11672,25929,2.0386,4.6703,1.9135,59403,9
7.2492e+05,0,13202,12729,31957,2.2729,5.207,1.9135,73212,10
7.2495e+05,0,8097.7,7891.3,24475,2.7843,6.3787,1.9135,56072,11
7.2498e+05,0,17432,16298,52429,2.8643,6.562,1.9135,1.2011e+05,12
7.2501e+05,0,15780,15327,47556,2.7086,5.9919,2.0379,1.052e+05,1
7.2504e+05,0,13109,12736,39695,2.6914,5.9539,2.0379,87813,2
7.2507e+05,0,2523.7,2415.4,11697,4.1057,9.0826,2.0379,25877,3
7.251e+05,0,6508.7,6350.1,20200,2.8414,6.2858,2.0379,44687,4
7.2513e+05,0,4760.9,4695.9,15344,2.9286,6.4785,2.0379,33943,5
7.2516e+05,0,6959.7,6814.4,19775,2.6171,5.7896,2.0379,43747,6
7.2519e+05,0,5722.9,5633.4,17530,2.8829,6.3774,2.0379,38780,7
7.2522e+05,0,6954.1,6769.9,20616,2.8143,6.2257,2.0379,45607,8
7.2525e+05,0,10113,9759.4,25857,2.3757,5.2555,2.0379,57200,9
7.2528e+05,0,7492.3,7289.4,22067,2.6457,5.8528,2.0379,48816,10
7.2531e+05,0,17074,16563,49296,2.6471,5.856,2.0379,1.0905e+05,11
7.2534e+05,0,18117,16909,50359,2.6671,5.9002,2.0379,1.114e+05,12
7.2537e+05,0,15675,15111,48842,2.8786,6.2517,2.1553,1.0607e+05,1
7.254e+05,0,8237.4,7921.9,25669,3.0214,6.562,2.1553,55748,2
7.2543e+05,0,7210.3,7052.1,22322,3.0814,6.6923,2.1553,48479,3
7.2546e+05,0,3346.1,3294.6,11936,3.3957,7.3749,2.1553,25923,4
7.2549e+05,0,6529.1,6345.1,19801,2.88,6.2548,2.1553,43005,5
7.2552e+05,0,4874.6,4793.7,15096,3.0557,6.6364,2.1553,32785,6
7.2555e+05,0,9401.7,9305.9,26383,2.5,5.4295,2.1553,57298,7
7.2558e+05,0,11053,10823,30569,2.5614,5.563,2.1553,66391,8
7.2562e+05,0,14202,13683,36290,2.36,5.1255,2.1553,78815,9
7.2565e+05,0,12204,11867,32901,2.5329,5.5009,2.1553,71455,10
7.2568e+05,0,10061,9728.9,30907,2.7257,5.9197,2.1553,67123,11
7.2571e+05,0,17730,16426,53161,2.8071,6.0966,2.1553,1.1546e+05,12
7.2574e+05,0,13884,13575,46471,3.1586,6.6183,2.352,97372,1
7.2577e+05,0,14467,14066,42365,2.6814,5.6185,2.352,88769,2
7.258e+05,0,10830,10603,32988,2.9057,6.0885,2.352,69121,3
7.2583e+05,0,5481.6,5389.9,19020,3.31,6.9356,2.352,39853,4
7.2586e+05,0,6977.9,6563.6,22824,3.2,6.7051,2.352,47824,5
7.2589e+05,0,9454.7,9346.9,31520,3.1643,6.6303,2.352,66045,6
7.2592e+05,0,7039.9,6928,25027,3.3343,6.9865,2.352,52440,7
7.2595e+05,0,10773,10585,33098,2.7657,5.7951,2.352,69353,8
7.2598e+05,0,10942,10707,34329,2.8829,6.0406,2.352,71930,9
7.2601e+05,0,10129,9860,32011,2.7857,5.837,2.352,67075,10
7.2604e+05,0,7454.6,7302.6,27679,3.3029,6.9206,2.352,57998,11
7.2607e+05,0,12438,11613,47349,3.5971,7.5372,2.352,99213,12
7.261e+05,0,11300,11052,42835,3.5357,7.1142,2.6116,86188,1
7.2613e+05,0,12317,12013,40976,3.2214,6.4818,2.6116,82448,2
7.2616e+05,0,11673,11478,39767,3.2557,6.5508,2.6116,80015,3
7.2619e+05,0,10080,9976,33546,3.2757,6.5911,2.6116,67497,4
7.2622e+05,0,11612,11472,36808,3.3757,6.7923,2.6116,74062,5
7.2626e+05,0,10856,10760,30544,3.0257,6.088,2.6116,61457,6
7.2628e+05,0,11769,11614,36079,2.9071,5.8495,2.6116,72594,7
7.2632e+05,0,10799,10643,36944,3.3314,6.7032,2.6116,74335,8
7.2635e+05,0,11341,11012,36904,3.2129,6.4646,2.6116,74254,9
7.2638e+05,0,17039,16471,44885,2.8357,5.7057,2.6116,90314,10
7.2641e+05,0,9946.1,9695.9,35061,3.4457,6.9331,2.6116,70547,11
7.2644e+05,0,14190,13512,45022,3.3057,6.6514,2.6116,90588,12
7.2647e+05,0,12381,11897,48063,3.7571,7.2122,2.774,92262,1
7.265e+05,0,14043,13535,44045,3.16,6.066,2.774,84549,2
7.2653e+05,0,14156,13888,48200,3.2,6.1427,2.774,92524,3
7.2656e+05,0,8496.4,8417.3,34310,3.8086,7.311,2.774,65861,4
7.2659e+05,0,8296.7,8210.4,28263,3.4529,6.6281,2.774,54254,5
7.2662e+05,0,9557,9442,34156,3.5943,6.8996,2.774,65565,6
7.2665e+05,0,5763.9,5696.7,24317,4.3414,8.3338,2.774,46679,7
7.2668e+05,0,10126,9966.1,39525,3.7114,7.1245,2.774,75873,8
7.2671e+05,0,9694.3,9428,35837,3.54,6.7954,2.774,68792,9
7.2674e+05,0,11279,10919,38882,3.3143,6.3621,2.774,74638,10
7.2677e+05,0,9018.4,8689.4,32832,3.3886,6.5047,2.774,63025,11
7.268e+05,0,17567,16563,56696,3.0471,5.8493,2.774,1.0883e+05,12
7.2683e+05,0,4698.9,4590.1,25701,4.8043,8.7496,2.8631,46807,1
7.2686e+05,0,7864.6,7770.6,38661,4.4643,8.1304,2.8631,70410,2
7.2689e+05,0,7099.6,6917.3,31537,4.2729,7.7817,2.8631,57435,3
7.2692e+05,0,7294.3,7168.6,30002,3.78,6.8841,2.8631,54639,4
7.2695e+05,0,5500.1,5446.9,23152,4.2614,7.7609,2.8631,42164,5
7.2698e+05,0,6565.9,6468.6,25812,3.8686,7.0454,2.8631,47010,6
7.2702e+05,0,8706.1,8539.4,29341,3.5414,6.4497,2.8631,53436,7
7.2705e+05,0,11017,10883,38860,3.4729,6.3248,2.8631,70772,8
7.2708e+05,0,11532,11309,36292,2.9829,5.4324,2.8631,66096,9
7.2711e+05,0,8771.6,8551.6,28602,3.0943,5.6353,2.8631,52091,10
7.2714e+05,0,9243.1,8960.9,33943,3.2886,5.9892,2.8631,61817,11
7.2717e+05,0,9132.3,8491.6,44898,4.4543,8.1122,2.8631,81768,12
7.272e+05,0,10919,10601,40731,3.3986,5.9395,2.9885,71184,1
7.2723e+05,0,9611.4,9328.7,31054,3.1943,5.5825,2.9885,54272,2
7.2726e+05,0,4815,4725.7,19541,3.8814,6.7834,2.9885,34151,3
7.2729e+05,0,4866.3,4794.4,20812,4.4186,7.7222,2.9885,36372,4
7.2732e+05,0,6885.1,6584.3,23251,3.9143,6.8408,2.9885,40635,5
7.2735e+05,0,5608,5229.4,21212,3.9329,6.8733,2.9885,37071,6
7.2738e+05,0,7941.9,7761.1,28404,3.4057,5.952,2.9885,49640,7
7.2741e+05,0,8824.9,8460.7,36085,3.6357,6.354,2.9885,63065,8
7.2744e+05,0,6550.1,6184.7,25350,3.6443,6.369,2.9885,44303,9
7.2747e+05,0,8922.4,8650,31860,3.2971,5.7623,2.9885,55681,10
7.275e+05,0,6504.7,6271.7,22908,3.3714,5.8921,2.9885,40035,11
7.2753e+05,0,8453.6,8112.9,35882,4.02,7.0256,2.9885,62710,12
7.2756e+05,0,11366,11114,43208,3.6243,6.1489,3.1595,73307,1
7.276e+05,0,5937.1,5813.3,25112,3.8343,6.5052,3.1595,42605,2
7.2762e+05,0,6797.7,6589.6,26858,3.6043,6.115,3.1595,45566,3
7.2766e+05,0,8317,8118.1,30058,3.4371,5.8314,3.1595,50996,4
7.2768e+05,0,7495,7390.3,25584,3.2957,5.5915,3.1595,43405,5
7.2772e+05,0,5264.9,5175.3,19022,3.5229,5.9768,3.1595,32272,6
7.2775e+05,0,4723.3,4690.9,18668,3.8457,6.5246,3.1595,31672,7
7.2778e+05,0,3713.4,3657.4,16593,4.4086,7.4795,3.1595,28151,8
7.2781e+05,0,4763.9,4499.9,19862,4.1629,7.0626,3.1595,33698,9
7.2784e+05,0,9474.4,9231.3,32641,3.2314,5.4824,3.1595,55379,10
7.2787e+05,0,6677.7,6431.9,26127,3.6786,6.241,3.1595,44327,11
7.279e+05,0,9923.7,9457.4,39040,3.8643,6.5561,3.1595,66234,12
7.2793e+05,0,8318.7,8117.3,33988,3.6643,6.0361,3.332,55988,1
7.2796e+05,0,4791.1,4690,19890,3.8571,6.3538,3.332,32765,2
7.2799e+05,0,8012.9,7925.7,30582,3.7914,6.2455,3.332,50377,3
7.2802e+05,0,4308.6,4224,18522,4.1229,6.7915,3.332,30512,4
7.2805e+05,0,6925.9,6799.7,23897,3.8429,6.3302,3.332,39366,5
7.2808e+05,0,5482.4,5428.7,21553,4.1129,6.775,3.332,35503,6
7.2811e+05,0,7345.7,7262.6,25942,3.32,5.4689,3.332,42734,7
7.2814e+05,0,6769.1,6668.3,27339,3.8371,6.3208,3.332,45034,8
7.2817e+05,0,8566,8290.3,30402,3.4986,5.7631,3.332,50080,9
7.282e+05,0,8912.4,8694,31522,3.4414,5.669,3.332,51925,10
7.2823e+05,0,6647.7,6492.1,26154,3.7129,6.1161,3.332,43082,11
7.2826e+05,0,12110,11256,47320,3.7543,6.1843,3.332,77949,12
7.283e+05,0,9559.6,9240.3,37136,3.6743,5.9014,3.4717,59645,1
7.2833e+05,0,9277.9,8971,32836,3.3986,5.4586,3.4717,52740,2
7.2835e+05,0,9043.1,8879.4,34236,3.5971,5.7775,3.4717,54989,3
7.2838e+05,0,6543.3,6473.3,33261,4.57,7.3401,3.4717,53422,4
7.2842e+05,0,6338.1,6281.1,24885,4.0071,6.4361,3.4717,39969,5
7.2845e+05,0,8144.6,8061.9,27504,3.5786,5.7477,3.4717,44176,6
7.2848e+05,0,8734.1,8643.7,31165,3.5714,5.7362,3.4717,50055,7
7.2851e+05,0,10061,9861.7,36792,3.6186,5.812,3.4717,59094,8
7.2854e+05,0,7973,7677.3,29507,3.5671,5.7294,3.4717,47392,9
7.2857e+05,0,7073.7,6558.7,24220,3.5,5.6215,3.4717,38901,10
7.286e+05,0,6051.6,5907.4,28830,4.38,7.0349,3.4717,46306,11
7.2863e+05,0,12423,11663,47819,3.7386,6.0047,3.4717,76804,12
7.2866e+05,0,13141,12797,45574,3.4329,5.3617,3.5789,71182,1
7.2869e+05,0,12012,11589,41040,3.31,5.1698,3.5789,64099,2
7.2872e+05,0,8635.3,8427.1,27607,3.2686,5.1051,3.5789,43119,3
7.2875e+05,0,7537,7408,28820,3.7414,5.8437,3.5789,45013,4
7.2878e+05,0,7603.6,7545.6,28386,3.85,6.0133,3.5789,44336,5
7.2881e+05,0,6821.4,6734,21597,3.5214,5.5001,3.5789,33732,6
7.2884e+05,0,5139.9,5012.6,20577,4.07,6.3569,3.5789,32140,7
7.2887e+05,0,4754.1,4629.1,22080,4.6457,7.2561,3.5789,34487,8
7.289e+05,0,6718.4,6460.7,24823,3.8914,6.078,3.5789,38771,9
7.2893e+05,0,4202.6,4066.9,19184,4.0271,6.2899,3.5789,29964,10
7.2896e+05,0,7254.4,6982.7,25968,3.2243,5.036,3.5789,40558,11
7.2899e+05,0,11659,10794,42850,3.5214,5.5001,3.5789,66927,12
7.2902e+05,0,9835.1,9345.1,37286,3.5829,5.4355,3.6811,56567,1
7.2906e+05,0,5825.9,5606.9,25817,4.0643,6.1659,3.6811,39167,2
7.2908e+05,0,6346.6,6020,28774,4.2543,6.4541,3.6811,43652,3
7.2912e+05,0,5335.3,5174.4,23087,4.1286,6.2634,3.6811,35025,4
7.2915e+05,0,5814,5649.1,23869,3.7529,5.6934,3.6811,36211,5
7.2918e+05,0,6947.7,6763.1,25814,4.1071,6.2309,3.6811,39162,6
7.2921e+05,0,5534,5363.7,18549,3.52,5.3401,3.6811,28140,7
7.2924e+05,0,6512.4,6277.3,25862,3.87,5.8711,3.6811,39235,8
7.2927e+05,0,6539.3,6274.7,24107,3.6214,5.494,3.6811,36573,9
7.293e+05,0,7767.9,7428.6,29896,3.7014,5.6154,3.6811,45354,10
7.2933e+05,0,5468.9,5133,22326,4.0229,6.103,3.6811,33871,11
7.2936e+05,0,8661.3,7982.7,38927,4.2357,6.4259,3.6811,59056,12
7.2939e+05,0,9552.3,9216.7,38171,3.7071,5.4979,3.7405,56610,1
7.2942e+05,0,8549,8158.7,33750,3.74,5.5466,3.7405,50054,2
7.2945e+05,0,8087.6,7839.1,33113,3.7786,5.6038,3.7405,49109,3
7.2948e+05,0,9689.9,9253.6,33688,3.2529,4.8242,3.7405,49961,4
7.2951e+05,0,7372.1,7069,26268,3.4143,5.0636,3.7405,38957,5
7.2954e+05,0,4165.4,3898.7,16290,3.9314,5.8305,3.7405,24159,6
7.2957e+05,0,5468,5197.3,23123,3.9757,5.8962,3.7405,34293,7
7.296e+05,0,5952.9,5689.3,25420,3.8971,5.7797,3.7405,37699,8
7.2963e+05,0,5643.4,5347.3,22688,3.6371,5.3941,3.7405,33648,9
7.2966e+05,0,6429.1,6146.7,26709,3.6857,5.4661,3.7405,39612,10
7.297e+05,0,8793.1,8367.6,32635,3.4971,5.1865,3.7405,48400,11
7.2972e+05,0,10228,9579.3,44527,3.85,5.7098,3.7405,66036,12
7.2976e+05,0,11326,10750,42447,3.5386,5.1674,3.7894,61986,1
7.2979e+05,0,7959.6,7608.3,33280,3.8543,5.6285,3.7894,48599,2
7.2982e+05,0,9454.6,9171,35804,3.4714,5.0694,3.7894,52284,3
7.2985e+05,0,4027,3856.3,16265,3.7971,5.545,3.7894,23752,4
7.2988e+05,0,4085.7,3825.9,13458,3.0571,4.4644,3.7894,19654,5
7.2991e+05,0,5817,5558.9,19839,3.5686,5.2112,3.7894,28971,6
7.2994e+05,0,5443.9,5250.9,20870,3.7829,5.5242,3.7894,30476,7
7.2997e+05,0,6238.6,5976.3,20345,3.47,5.0673,3.7894,29710,8
7.3e+05,0,6679.6,6371.4,24566,3.57,5.2133,3.7894,35874,9
7.3003e+05,0,8796,8329.9,30227,3.32,4.8482,3.7894,44141,10
7.3006e+05,0,5965.4,5631.7,19353,3.0486,4.4519,3.7894,28261,11
7.3009e+05,0,9749.7,8594,34905,3.5214,5.1424,3.7894,50972,12
7.3012e+05,0,8209.3,7824.3,31730,3.5129,5.019,3.8396,45335,1
7.3015e+05,0,6730.7,6319.4,26115,3.66,5.2293,3.8396,37312,2
7.3018e+05,0,6043.9,5658.9,21505,3.59,5.1292,3.8396,30726,3
7.3021e+05,0,4941.9,4666.4,19536,3.6743,5.2497,3.8396,27912,4
7.3024e+05,0,7826.6,7496.6,24147,3.2414,4.6312,3.8396,34500,5
7.3027e+05,0,8035.9,7726.9,23954,3.3643,4.8067,3.8396,34225,6
7.303e+05,0,5954.1,5766.6,20786,3.7214,5.317,3.8396,29699,7
7.3033e+05,0,6569,6299.1,27191,3.9757,5.6803,3.8396,38850,8
7.3036e+05,0,7914.6,7537.1,31550,3.6971,5.2823,3.8396,45077,9
7.3039e+05,0,7477.4,7077,28329,3.7486,5.3558,3.8396,40475,10
7.3042e+05,0,7562.3,7282.7,26543,3.41,4.8721,3.8396,37923,11
7.3046e+05,0,11742,10250,42263,3.6171,5.168,3.8396,60383,12
7.3049e+05,0,6306.1,4937.3,23274,4.2343,5.853,3.8781,32171,1
7.3052e+05,0,11629,10277,42924,3.6643,5.0651,3.8781,59334,2
7.3055e+05,0,9909.3,9807.6,43386,3.9029,5.3949,3.8781,59972,3
7.3058e+05,0,5360,4551.7,24932,4.6571,6.4375,3.8781,34463,4
7.3061e+05,0,9479,9354.6,37384,3.74,5.1698,3.8781,51675,5
7.3064e+05,0,7758.9,7448.6,27013,3.8771,5.3594,3.8781,37340,6
7.3067e+05,0,3487.1,2011.1,9507.3,4.9457,6.8364,3.8781,13142,7
7.307e+05,0,7516.6,6088,25545,3.95,5.4601,3.8781,35310,8
7.3073e+05,0,7646,7491.1,26634,3.5857,4.9565,3.8781,36816,9
7.3076e+05,0,5974.3,5251.4,20854,3.6514,5.0473,3.8781,28826,10
7.3079e+05,0,5002.3,3826.7,17368,4.1457,5.7306,3.8781,24007,11
7.3082e+05,0,14524,14252,60223,3.7471,5.1797,3.8781,83246,12
7.3085e+05,0,9808,7496.9,32297,3.7243,5.0056,3.9174,43408,1
7.3088e+05,0,7651.7,7651.4,32706,3.99,5.3628,3.9174,43958,2
7.3091e+05,0,8172.4,8114.3,32596,3.5557,4.7791,3.9174,43810,3
7.3094e+05,0,3793.4,3049.1,13666,4.0771,5.4799,3.9174,18368,4
7.3097e+05,0,7327.4,7284.6,26314,3.3014,4.4373,3.9174,35368,5
7.31e+05,0,6311.6,6303.9,22075,3.2529,4.372,3.9174,29670,6
7.3103e+05,0,6738.4,6531.7,21686,3.55,4.7714,3.9174,29146,7
7.3106e+05,0,4549.4,4272.6,17607,3.9429,5.2994,3.9174,23665,8
7.311e+05,0,5101.9,4175,13355,3.3843,4.5486,3.9174,17950,9
7.3112e+05,0,6301.9,6301.9,25566,3.74,5.0267,3.9174,34363,10
7.3116e+05,0,6765.3,6753.3,25075,3.3057,4.443,3.9174,33702,11
7.3119e+05,0,6480.4,5893.3,31578,4.4371,5.9637,3.9174,42442,12
7.3122e+05,0,5822.3,5548.3,27710,4.3914,5.8104,3.9847,36664,1
7.3125e+05,0,5808.4,5654.1,26515,4.2014,5.559,3.9847,35082,2
